日付,方法,カテゴリ,カテゴリの内訳,支払元,入金先,品目,メモ,お店,通貨,収入,支出,振替,残高調整,通貨変換前の金額,集計の設定
2026-01-28,payment,β.2C.食費,食料品,スマートレシート,-,だいこん（半切り）,,"アオキスーパー 豊明店",JPY,0,88,0,0,88,常に集計に含める
2026-01-28,payment,β.2C.食費,食料品,スマートレシート,-,若鶏ムネ肉ミンチ（大）,,"アオキスーパー 豊明店",JPY,0,445,0,0,445,常に集計に含める
2026-01-28,payment,β.2C.食費,食料品,スマートレシート,-,"読取値引           10%",,"アオキスーパー 豊明店",JPY,0,-45,0,0,-45,常に集計に含める
2026-01-28,payment,β.2C.食費,食料品,スマートレシート,-,若鶏ミンチ（ムネ肉）国産,,"アオキスーパー 豊明店",JPY,0,201,0,0,201,常に集計に含める
2026-01-28,payment,β.2C.食費,食料品,スマートレシート,-,"若鶏モモ肉2枚入 国産",,"アオキスーパー 豊明店",JPY,0,672,0,0,672,常に集計に含める
2026-01-28,payment,β.2C.食費,食料品,スマートレシート,-,"明治 おいしい生クリーム",,"アオキスーパー 豊明店",JPY,0,488,0,0,488,常に集計に含める
2026-01-28,payment,β.2C.食費,食料品,スマートレシート,-,ミニトマト,,"アオキスーパー 豊明店",JPY,0,250,0,0,250,常に集計に含める
2026-01-28,payment,β.2C.食費,食料品,スマートレシート,-,にんじん,,"アオキスーパー 豊明店",JPY,0,48,0,0,48,常に集計に含める
2026-01-28,payment,β.2C.食費,食料品,スマートレシート,-,"稲葉ピーナツ 福豆",,"アオキスーパー 豊明店",JPY,0,98,0,0,98,常に集計に含める
2026-01-28,payment,β.2C.食費,食料品,スマートレシート,-,しろねぎ,,"アオキスーパー 豊明店",JPY,0,78,0,0,78,常に集計に含める
2026-01-28,payment,β.2C.食費,食料品,スマートレシート,-,にら,,"アオキスーパー 豊明店",JPY,0,100,0,0,100,常に集計に含める
2026-01-28,payment,β.2C.食費,食料品,スマートレシート,-,税金・値引き,,"アオキスーパー 豊明店",JPY,0,392,0,0,392,常に集計に含める
2026-01-28,payment,β.5C.日用雑貨,消耗品,"三井住友カード プラチナ プラチナプリファード",-,,,Amazon.co.jp,JPY,0,2171,0,0,2171,集計に含めない
2026-01-28,payment,β.5C.日用雑貨,消耗品,"三井住友カード プラチナ プラチナプリファード",-,,,Amazon.co.jp,JPY,0,3293,0,0,3293,集計に含めない
2026-01-28,payment,δ.21F.AIリスキリング,加盟金,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,エキスパAI,JPY,0,80633,0,0,80633,常に集計に含める
2026-01-28,payment,β.12.C.その他/使途不明,未分類,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,アオキスーパー,JPY,0,5292,0,0,5292,集計に含めない
2026-01-28,payment,β.8C.交通,高速代,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,"ETC 利用料",JPY,0,1040,0,0,1040,常に集計に含める
2026-01-29,payment,β.A.C.会社費用,Edyチャージ_昼食代,"au PAY まさはる",-,,,オフィスグリコアプリ,JPY,0,80,0,0,80,常に集計に含める
2026-01-29,payment,β.10.1C.こども服/雑貨/写真,子ども交際,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,"ネ,ラクタ",,株式会社精文館書店　豊明店,JPY,0,48,0,0,48,常に集計に含める
2026-01-29,payment,β.10.1C.こども服/雑貨/写真,子ども交際,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,ライフスタ曜,,株式会社精文館書店　豊明店,JPY,0,1,0,0,1,常に集計に含める
2026-01-29,payment,β.10.1C.こども服/雑貨/写真,子ども交際,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,梱藁40598,,株式会社精文館書店　豊明店,JPY,0,1,0,0,1,常に集計に含める
2026-01-29,payment,β.10.1C.こども服/雑貨/写真,子ども交際,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,"串,ラクタ",,株式会社精文館書店　豊明店,JPY,0,54,0,0,54,常に集計に含める
2026-01-29,payment,β.10.1C.こども服/雑貨/写真,子ども交際,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,外税,,株式会社精文館書店　豊明店,JPY,0,345,0,0,345,常に集計に含める
2026-01-29,payment,β.10.1C.こども服/雑貨/写真,子ども交際,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,不明,,株式会社精文館書店　豊明店,JPY,0,3346,0,0,3346,常に集計に含める
2026-01-29,balance,-,-,-,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",,,-,JPY,0,0,0,3795,3795,常に集計に含める
2026-01-29,balance,-,-,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,-,JPY,0,0,0,3795,3795,常に集計に含める
2026-01-29,payment,δ.19F.賃貸経営(個人事業),経費(個人事業),"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,"CHATWORK BUSINESS PLAN",JPY,0,924,0,0,924,常に集計に含める
2026-01-29,payment,δ.19F.賃貸経営(個人事業),経費(個人事業),"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,"民事法務協会 登記情報提供サービス",JPY,0,300,0,0,300,常に集計に含める
2026-01-29,payment,β.8C.交通,高速代,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,"ETC 利用料",JPY,0,1040,0,0,1040,常に集計に含める
2026-01-29,payment,β.8C.交通,高速代,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,"ETC 利用料",JPY,0,1040,0,0,1040,常に集計に含める
2026-01-30,payment,β.2C.食費,食料品,スマートレシート,-,皮むきタイプいりごま,,"アオキスーパー 豊明店",JPY,0,138,0,0,138,常に集計に含める
2026-01-30,payment,β.2C.食費,食料品,スマートレシート,-,P麦のめぐみマフィン4個,,"アオキスーパー 豊明店",JPY,0,148,0,0,148,常に集計に含める
2026-01-30,payment,β.2C.食費,食料品,スマートレシート,-,白いコッペパンクッキーク,"商品数量 * 3","アオキスーパー 豊明店",JPY,0,300,0,0,300,常に集計に含める
2026-01-30,payment,β.2C.食費,食料品,スマートレシート,-,朝にスマイルベーコン4連,,"アオキスーパー 豊明店",JPY,0,258,0,0,258,常に集計に含める
2026-01-30,payment,β.2C.食費,食料品,スマートレシート,-,片栗粉,,"アオキスーパー 豊明店",JPY,0,138,0,0,138,常に集計に含める
2026-01-30,payment,β.2C.食費,食料品,スマートレシート,-,Sぱりんこのり塩味,,"アオキスーパー 豊明店",JPY,0,138,0,0,138,常に集計に含める
2026-01-30,payment,β.2C.食費,食料品,スマートレシート,-,"若鶏ムネ肉2枚入 国産",,"アオキスーパー 豊明店",JPY,0,552,0,0,552,常に集計に含める
2026-01-30,payment,β.2C.食費,食料品,スマートレシート,-,"読取値引           10%",,"アオキスーパー 豊明店",JPY,0,-56,0,0,-56,常に集計に含める
2026-01-30,payment,β.2C.食費,食料品,スマートレシート,-,豚バラ肉スライス・米国産,,"アオキスーパー 豊明店",JPY,0,420,0,0,420,常に集計に含める
2026-01-30,payment,β.2C.食費,食料品,スマートレシート,-,豚小間切れ,,"アオキスーパー 豊明店",JPY,0,596,0,0,596,常に集計に含める
2026-01-30,payment,β.2C.食費,食料品,スマートレシート,-,金のつぶ国産小粒納豆,,"アオキスーパー 豊明店",JPY,0,100,0,0,100,常に集計に含める
2026-01-30,payment,β.2C.食費,食料品,スマートレシート,-,小判てんぷら,,"アオキスーパー 豊明店",JPY,0,178,0,0,178,常に集計に含める
2026-01-30,payment,β.2C.食費,食料品,スマートレシート,-,春キャベツ（半切り）,,"アオキスーパー 豊明店",JPY,0,88,0,0,88,常に集計に含める
2026-01-30,payment,β.2C.食費,食料品,スマートレシート,-,はくさい,,"アオキスーパー 豊明店",JPY,0,78,0,0,78,常に集計に含める
2026-01-30,payment,β.2C.食費,食料品,スマートレシート,-,"金のつぶ とろっ豆",,"アオキスーパー 豊明店",JPY,0,98,0,0,98,常に集計に含める
2026-01-30,payment,β.2C.食費,食料品,スマートレシート,-,長なす（袋入り）,,"アオキスーパー 豊明店",JPY,0,250,0,0,250,常に集計に含める
2026-01-30,payment,β.2C.食費,食料品,スマートレシート,-,にんじん,,"アオキスーパー 豊明店",JPY,0,78,0,0,78,常に集計に含める
2026-01-30,payment,β.2C.食費,食料品,スマートレシート,-,きゅうり（徳用）,,"アオキスーパー 豊明店",JPY,0,158,0,0,158,常に集計に含める
2026-01-30,payment,β.2C.食費,食料品,スマートレシート,-,ごまたまご10個,,"アオキスーパー 豊明店",JPY,0,298,0,0,298,常に集計に含める
2026-01-30,payment,β.2C.食費,食料品,スマートレシート,-,ほうれん草,,"アオキスーパー 豊明店",JPY,0,158,0,0,158,常に集計に含める
2026-01-30,payment,β.2C.食費,食料品,スマートレシート,-,税金・値引き,,"アオキスーパー 豊明店",JPY,0,329,0,0,329,常に集計に含める
2026-01-30,payment,β.5C.日用雑貨,消耗品,"三井住友カード プラチナ プラチナプリファード",-,,,Amazon.co.jp,JPY,0,7370,0,0,7370,集計に含めない
2026-01-30,transfer,-,-,★住信SBIネット銀行(その他出費),"楽天銀行(円香)ノエル支店 ",,,"振込*マツノ マドカ",JPY,0,0,3000,0,3000,集計に含めない
2026-01-30,balance,-,-,"楽天銀行(円香)ノエル支店 ",-,,,-,JPY,0,0,0,3000,3000,常に集計に含める
2026-01-30,transfer,-,-,★住信SBIネット銀行(その他出費),"楽天銀行(珠己)スネア支店 普通 ****968",,,"振込*マツノ タマキ",JPY,0,0,3000,0,3000,集計に含めない
2026-01-30,balance,-,-,"楽天銀行(珠己)スネア支店 普通 ****968",-,,,-,JPY,0,0,0,3000,3000,常に集計に含める
2026-01-30,transfer,-,-,★住信SBIネット銀行(その他出費),"楽天銀行(紗和)タイコ支店 普通 ****984",,,"振込*マツノ サワ",JPY,0,0,3000,0,3000,集計に含めない
2026-01-30,balance,-,-,"楽天銀行(紗和)タイコ支店 普通 ****984",-,,,-,JPY,0,0,0,3000,3000,常に集計に含める
2026-01-30,transfer,-,-,★住信SBIネット銀行(その他出費),"楽天銀行(紗和)タイコ支店 普通 ****984",,,"マツノ マサハル",JPY,0,0,3000,0,3000,集計に含めない
2026-01-30,balance,-,-,-,★住信SBIネット銀行(その他出費),,,-,JPY,0,0,0,3000,3000,常に集計に含める
2026-01-30,transfer,-,-,★住信SBIネット銀行(その他出費),"楽天銀行(円香)ノエル支店 ",,,"マツノ マサハル",JPY,0,0,3000,0,3000,集計に含めない
2026-01-30,balance,-,-,-,★住信SBIネット銀行(その他出費),,,-,JPY,0,0,0,3000,3000,常に集計に含める
2026-01-30,transfer,-,-,★住信SBIネット銀行(その他出費),"楽天銀行(珠己)スネア支店 普通 ****968",,,"マツノ マサハル",JPY,0,0,3000,0,3000,集計に含めない
2026-01-30,balance,-,-,-,★住信SBIネット銀行(その他出費),,,-,JPY,0,0,0,3000,3000,常に集計に含める
2026-01-30,payment,β.12.C.その他/使途不明,未分類,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,アオキスーパー,JPY,0,4445,0,0,4445,集計に含めない
2026-01-30,payment,β.20.2S.ご褒美,ご褒美(経費以外),"三井住友カード プラチナ プラチナプリファード",-,,,"BAKERY PICASSO 豊明店",JPY,0,1320,0,0,1320,常に集計に含める
2026-01-31,payment,β.8C.交通,ガソリン代,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,出光興産,JPY,0,2283,0,0,2283,常に集計に含める
2026-01-31,payment,β.2C.食費,外食,PayPayカード,-,,,からあげ専門寺田商店,JPY,0,1200,0,0,1200,常に集計に含める
2026-01-31,payment,β.4C.通信,携帯電話料金,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,"ＵＱ ｍｏｂｉｌｅ ご利用料金",JPY,0,6417,0,0,6417,常に集計に含める
2026-01-31,payment,β.4C.通信,携帯電話料金,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,,,ソフトバンクモバイル,JPY,0,1,0,0,1,常に集計に含める
2026-01-31,payment,β.10.1C.こども服/雑貨/写真,こども雑貨(文具等),ポイント使用,-,ボピー・ア,,株式会社精文館書店　豊明店,JPY,0,1,0,0,1,常に集計に含める
2026-01-31,payment,β.10.1C.こども服/雑貨/写真,こども雑貨(文具等),ポイント使用,-,,,株式会社精文館書店　豊明店,JPY,0,440,0,0,440,常に集計に含める
2026-01-31,payment,β.10.1C.こども服/雑貨/写真,こども雑貨(文具等),ポイント使用,-,コミュニケ,,株式会社精文館書店　豊明店,JPY,0,1,0,0,1,常に集計に含める
2026-01-31,payment,β.10.1C.こども服/雑貨/写真,こども雑貨(文具等),ポイント使用,-,コミュニケ,,株式会社精文館書店　豊明店,JPY,0,450,0,0,450,常に集計に含める
2026-01-31,payment,β.10.1C.こども服/雑貨/写真,こども雑貨(文具等),ポイント使用,-,ホピー・ア,,株式会社精文館書店　豊明店,JPY,0,700,0,0,700,常に集計に含める
2026-01-31,payment,β.10.1C.こども服/雑貨/写真,こども雑貨(文具等),ポイント使用,-,ユ4273ユ3161,,株式会社精文館書店　豊明店,JPY,0,1,0,0,1,常に集計に含める
2026-01-31,payment,β.10.1C.こども服/雑貨/写真,こども雑貨(文具等),ポイント使用,-,日陸え手幅,,株式会社精文館書店　豊明店,JPY,0,1400,0,0,1400,常に集計に含める
2026-01-31,payment,β.10.1C.こども服/雑貨/写真,こども雑貨(文具等),ポイント使用,-,外税,,株式会社精文館書店　豊明店,JPY,0,971,0,0,971,常に集計に含める
2026-01-31,payment,β.10.1C.こども服/雑貨/写真,こども雑貨(文具等),ポイント使用,-,不明,,株式会社精文館書店　豊明店,JPY,0,6717,0,0,6717,常に集計に含める
2026-02-01,payment,β.6.1C.エ/交際/被服/趣味,服4_大塚屋,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,2点)内,,"株式会社大塚屋 車道本店",JPY,0,2900,0,0,2900,常に集計に含める
2026-02-01,balance,-,-,-,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",,,-,JPY,0,0,0,2900,2900,常に集計に含める
2026-02-01,payment,β.6.1C.エ/交際/被服/趣味,服4_大塚屋,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,2.40内,,"株式会社大塚屋 車道本店",JPY,0,1176,0,0,1176,常に集計に含める
2026-02-01,payment,β.6.1C.エ/交際/被服/趣味,服4_大塚屋,"アメリカン・エキスプレス MARRIOTT BONVOY アメリカン・エキスプレス・プレミ...",-,2.00内,,"株式会社大塚屋 車道本店",JPY,0,1180,0,0,1180,常に集計に含める
